annual_low,annual_mean,annual_high,skills_count,total_employed,bls_annual_mean,bls_annual_median,bls_p10,bls_p90,pce_2023_in_millions,jobs_group_Analyst,jobs_group_Business Analyst,jobs_group_Business Intelligence,jobs_group_CFO,jobs_group_Controller,jobs_group_Data Analyst,jobs_group_Data Engineer,jobs_group_Data Scientist,jobs_group_Finance,jobs_group_Financial Analyst,jobs_group_Operations Analyst,seniority_Junior,seniority_Lead,seniority_Senior,seniority_Unspecified,remote_Hybrid,remote_On-site,remote_Remote,occ_title_Accountants and Auditors,occ_title_Data Scientists,occ_title_Database Architects,occ_title_Financial Managers,occ_title_Financial and Investment Analysts,occ_title_Management Analysts,occ_title_Operations Research Analysts,sector_group_Agrarian,sector_group_Automotive,sector_group_Childcare and Elderly Care,sector_group_Construction,sector_group_Consulting,sector_group_Education,sector_group_Energy and Infrastructure,sector_group_Entertainment,sector_group_Finance,sector_group_Food and Beverage,sector_group_Government,sector_group_Health,sector_group_Human Resources,sector_group_Information Technology,sector_group_Insurance,sector_group_Legal,sector_group_Media Communications,sector_group_Nonprofit Organizations,sector_group_Pet Care,sector_group_Pharmaceuticals and Biotechnology,sector_group_Product Manufacturing,sector_group_Real Estate,sector_group_Religion,sector_group_Research and Development,sector_group_Restaurants and Food Services,sector_group_Sales,sector_group_Tourism and Accommodation,sector_group_Transportation and Logistics,skill_bachelor,skill_office,skill_excel,skill_sql,skill_master,skill_python,skill_cpa,skill_word,skill_powerpoint,skill_tableau,skill_power_bi,skill_access,skill_erp,skill_sap,skill_agile,skill_aws,skill_r,skill_oracle,skill_mba,skill_english,skill_azure,skill_spark,skill_artificial_intelligence,skill_java,skill_salesforce,skill_machine_learning,skill_hadoop,skill_html,skill_phd,skill_cma
0.2989669113602397,0.1724325607136047,0.07228562330553745,-0.6979652210302988,2.359697889920102,0.07652212991787598,-0.2548091828152477,-0.31827617083713655,0.6950936009634129,1.752080794793268,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3912961477543044,1.4660758649463148,1.4345959930973002,2.7548123336186365,0.6510519042346249,-0.38973977123405606,-0.40946030382980053,-0.4136526818576088,0.03885732100873002,0.648705075895158,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0.48247822307444255,0.09528437820663577,-0.18616411542067127,-1.0816071715468472,-0.5349257898443931,-0.8545411809180102,-0.874179266482442,-0.7492367021148261,-1.1024525803145175,-0.8253107848149795,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.11065655228753467,-0.18037924953167994,-0.21963802736412602,-0.6979652210302988,2.359697889920102,0.07652212991787598,-0.2548091828152477,-0.31827617083713655,0.6950936009634129,1.752080794793268,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0805010640814267,0.008727880759792616,-0.04292691082542306,-1.0816071715468472,1.1573599033525792,-0.7796909931841449,-0.9212636424348924,-1.609038286647528,-0.27708323851584427,0.3713521431030238,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.6295129395747154,-0.5361311581956753,-0.43858076536637364,0.06931868000279798,0.9019097223917065,0.3350291197499573,-0.013645305985623218,-0.007419394177819498,1.178137625589849,0.23730611858749753,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.402854623022947,-0.293279028810171,-0.19823029298168404,-1.0816071715468472,2.359697889920102,0.07652212991787598,-0.2548091828152477,-0.31827617083713655,0.6950936009634129,1.752080794793268,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9543644531966786,0.8662957875293311,0.7534408082014189,2.371170383102088,-0.2329779354951368,-0.9173423140410583,-0.902889251819302,0.1162168238116816,-1.1423679829096987,1.752080794793268,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.3673539228401399,-0.5261348235720589,-0.608869561590344,-0.3143232705137504,-0.6382539529296899,-0.19768514319496738,-0.26705877655897464,-0.5747330115810731,0.4501889274133145,0.23730611858749753,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.18165795265314888,-0.21095627308627127,-0.21963802736412602,-0.6979652210302988,-0.7002508507808679,-0.7428135836177039,-0.6238281943450223,-0.31968915618558796,-0.7790701660688081,-0.6685427549874149,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8342082371933315,0.3982321192705868,0.0645009926210131,-1.0816071715468472,-0.7499057735968578,-0.7143339999921356,-0.5380810381389336,-2.052009193387055,-0.7019454898679489,-0.8253107848149795,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.4269132821423829,-1.4410934514748304,-1.367871053331469,0.4529606305193464,-0.089466597876669,-0.5361540408988366,-0.7084269511376367,-0.4927798613708895,-1.0226217751241542,0.648705075895158,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-1.175677557771748,-1.2247022078577223,-1.1888245475874089,0.4529606305193464,-0.7289531183045616,-1.067042689508789,-1.2121914938484077,-1.3179633048665311,-1.0672729034509674,-1.1341769375862099,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.520280015935309,-0.2979831862801081,-0.12233014380757153,0.06931868000279798,-0.2329779354951368,-0.9173423140410583,-0.902889251819302,0.1162168238116816,-1.1423679829096987,1.752080794793268,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.7510891835853747,-0.03952736656682258,0.4698622816255653,2.371170383102088,0.6510519042346249,-0.38973977123405606,-0.40946030382980053,-0.4136526818576088,0.03885732100873002,0.648705075895158,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0
0.04726694706413727,-0.20993311883655993,-0.38109126776116126,-0.6979652210302988,1.1573599033525792,-0.7796909931841449,-0.9212636424348924,-1.609038286647528,-0.27708323851584427,0.3713521431030238,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.081218387054571,-1.0914334267344035,-1.035603554139258,-0.3143232705137504,-0.5122509985006751,-0.506579088672285,-0.8638436717611724,-0.726628936539603,-0.904228631833361,-0.8593485798737839,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.9827285214551004,-1.0626251663885085,-1.0581205983942448,-1.0816071715468472,-0.7823393358986316,-0.5894619794800285,-0.2674415763634661,-0.22572563051356714,-0.8839326644120821,-0.7976312402972672,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0805010640814267,0.07364525384492498,0.0645009926210131,0.4529606305193464,0.6028320947948197,0.9513565192366146,0.7140571223526564,0.8926522727857484,1.6814776176375648,0.23730611858749753,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.24719770683679276,-0.2979831862801081,-0.31694591092068053,-0.3143232705137504,-0.4321716721095701,-0.2780121739337497,-0.26131677949160265,-0.2207801817939871,0.10042175551994215,-0.8734846359416378,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.9440218349634766,-0.9228011418308323,-0.854318967073397,0.06931868000279798,-0.5088067263978319,-0.46239922176595466,-0.24753598652990982,-0.08372060299419731,-0.33391194729542545,-0.5859574356620443,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.07024037054095426,-0.3158589846658692,-0.4726385246111677,0.8366025810358947,2.359697889920102,0.07652212991787598,-0.2548091828152477,-0.31827617083713655,0.6950936009634129,1.752080794793268,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.42197038465984316,-0.5755284770063986,-0.651685030355228,-1.4652491220633954,-0.25593974951409165,0.2032197647649554,-0.10283766043213513,0.1056194336982958,0.39471328312848547,-0.5392692700672245,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.090386859046506,1.5883839591646802,1.1387800270853747,-1.0816071715468472,-0.5088067263978319,-0.46239922176595466,-0.24753598652990982,-0.08372060299419731,-0.33391194729542545,-0.5859574356620443,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
